num_tasks,burst_mean,burst_std,arrival_mean,arrival_std,burst_min,burst_max,arrival_min,arrival_max,priority_mean,priority_std,best_algo
15,11.333333333333334,4.825856285561029,5.066666666666666,2.7438820836342237,1,18,0,9,3.2666666666666666,1.3888444437333105,0
13,12.0,5.896543968226707,5.384615384615385,2.6757734047578596,1,19,1,9,3.1538461538461537,1.5613679330911108,0
6,10.666666666666666,7.2264944628929335,5.833333333333333,2.544056253745625,1,19,2,9,3.0,1.1547005383792515,0
14,11.214285714285714,4.945106837334564,5.642857142857143,2.158277847105447,1,19,2,9,3.0,1.3093073414159542,0
12,8.0,4.915960401250875,5.916666666666667,2.4650332429581736,2,19,0,8,3.5,1.3228756555322954,0
7,11.0,5.31843156256751,4.285714285714286,2.962348764761103,1,18,0,8,3.5714285714285716,1.049781318335648,0
4,17.0,1.5811388300841898,4.0,2.7386127875258306,15,19,0,7,3.5,1.6583123951777,0
9,11.0,4.8074017006186525,4.444444444444445,3.130889511912305,5,18,0,9,2.7777777777777777,1.8121673811444545,0
5,6.6,3.49857113690718,5.2,1.8330302779823362,2,12,2,7,2.6,1.4966629547095767,0
8,8.75,4.4651427748729375,5.0,2.7838821814150108,2,17,0,9,3.375,1.1110243021644486,0
4,16.25,3.6314597615834874,4.0,2.5495097567963922,10,19,1,8,2.75,0.82915619758885,0
3,11.333333333333334,6.649979114420002,3.6666666666666665,2.6246692913372702,2,17,0,6,4.0,0.816496580927726,0
9,10.222222222222221,5.202088849208722,6.555555555555555,2.3622546250521443,2,17,2,9,2.111111111111111,1.4487116456005884,0
3,13.333333333333334,4.921607686744467,3.6666666666666665,2.6246692913372702,7,19,0,6,3.6666666666666665,1.8856180831641267,0
4,7.75,6.609652033201143,7.25,1.7853571071357126,3,19,5,9,3.5,1.5,0
4,8.5,6.652067347825035,5.0,3.24037034920393,2,17,0,9,4.25,0.82915619758885,0
12,12.916666666666666,4.34853104188325,4.583333333333333,2.8999521068842196,4,19,0,8,2.5833333333333335,1.3819269959814167,0
13,11.538461538461538,5.017130418190869,4.0,3.063431961806135,4,19,0,8,2.6923076923076925,1.4349813927828945,0
15,10.266666666666667,4.697043987682276,5.066666666666666,2.9769484749021475,1,18,0,9,3.0,1.3662601021279464,0
7,7.0,5.451081150953975,3.5714285714285716,2.4411439272335804,1,14,1,8,3.2857142857142856,1.4846149779161804,0
13,13.076923076923077,3.771584822194235,4.461538461538462,2.0611940010729635,5,19,1,9,3.230769230769231,1.3674145257408599,0
3,8.666666666666666,4.784233364802441,7.333333333333333,0.9428090415820634,2,13,6,8,3.3333333333333335,1.247219128924647,0
11,11.0,4.264014327112209,3.4545454545454546,2.8719216361693296,3,18,0,9,3.8181818181818183,1.2662171161076472,0
15,9.266666666666667,5.87045332340035,4.133333333333334,2.5525586292102194,1,19,1,8,2.533333333333333,1.4996295838935991,0
10,11.6,4.521061822182927,4.7,2.570992026436488,4,19,1,9,3.2,1.4000000000000001,0
10,12.0,4.2895221179054435,3.6,1.9595917942265424,6,19,1,7,3.7,1.3453624047073711,0
9,11.333333333333334,5.033222956847166,3.111111111111111,2.4241582476968255,1,17,0,8,3.7777777777777777,1.0304020550550783,0
10,9.8,5.418486873657627,5.5,2.8372521918222215,3,18,0,9,3.4,1.2,0
14,7.0,4.5197977198732495,4.642857142857143,2.9180997451164994,1,14,1,9,2.2857142857142856,1.0301575072754254,0
3,12.666666666666666,6.944222218666553,7.0,2.160246899469287,3,19,4,9,4.0,0.816496580927726,0
14,8.214285714285714,5.759198498657497,5.357142857142857,2.7152254012497448,2,19,0,9,2.7142857142857144,1.3324827218698307,0
11,10.454545454545455,6.665564647208495,5.090909090909091,2.466301812045552,2,19,2,9,3.3636363636363638,1.2984415324623364,0
14,7.785714285714286,5.129446801536782,4.5,2.718980901524897,1,18,0,9,2.642857142857143,1.287696884094282,0
10,6.3,4.8999999999999995,4.9,2.3430749027719964,1,17,0,8,3.2,1.4696938456699067,0
9,10.88888888888889,5.586580039989571,3.6666666666666665,3.590109871423003,3,19,0,9,3.3333333333333335,1.0540925533894598,0
7,10.571428571428571,6.477590885002647,4.0,1.8516401995451028,2,19,1,7,2.0,1.0690449676496976,0
9,10.444444444444445,4.9014988889139515,5.111111111111111,2.282515398241571,3,17,1,9,3.0,1.1547005383792515,0
7,6.0,4.928053803045811,3.2857142857142856,2.710523708715754,2,17,0,7,3.2857142857142856,1.2777531299998799,0
15,10.666666666666666,5.287301349039561,4.933333333333334,2.7438820836342237,2,19,1,9,3.6,1.3063945294843617,0
10,11.7,4.817675788178362,3.6,2.4576411454889016,4,19,0,8,3.4,1.3564659966250538,0
15,12.2,3.6733272837215765,3.7333333333333334,2.6195843605851334,5,17,0,9,1.9333333333333333,0.9977753031397176,0
15,12.8,5.179446559881342,4.666666666666667,2.748737083745107,3,19,0,8,3.1333333333333333,1.4544949486180951,0
6,7.833333333333333,5.610010893235612,6.166666666666667,3.131382371342656,2,16,0,9,3.3333333333333335,1.247219128924647,0
10,11.6,3.9293765408777,4.1,3.2388269481403293,3,19,0,9,3.2,1.5362291495737217,0
5,12.2,5.912698199637793,3.0,2.0,3,19,0,6,2.6,1.4966629547095767,0
5,6.4,5.6780278266313555,5.4,3.6660605559646715,1,17,1,9,3.6,1.3564659966250538,0
8,11.75,5.651327277728657,5.5,3.082207001484488,2,19,1,9,2.125,0.7806247497997998,0
8,8.125,4.567206476611277,5.125,1.7633419974582356,1,15,3,8,2.625,1.3169567191065923,0
3,14.666666666666666,3.39934634239519,3.6666666666666665,3.7712361663282534,10,18,1,9,4.0,0.816496580927726,0
5,11.4,6.6513156593263565,3.6,1.3564659966250538,2,19,2,5,3.4,1.624807680927192,0
15,9.6,5.388877434122992,3.933333333333333,3.5301872786329938,1,18,0,9,2.533333333333333,1.4079141387961918,0
4,6.25,4.493050188902857,7.25,1.479019945774904,3,14,5,9,2.75,1.7853571071357126,0
7,12.571428571428571,3.2450904833144416,5.142857142857143,3.2261685116103473,7,19,0,8,1.8571428571428572,0.989743318610787,0
10,7.9,4.6141087980237305,4.9,3.1128764832546763,2,15,0,9,2.7,1.6155494421403513,0
13,8.923076923076923,5.355967749393604,5.0,2.385855756810896,1,18,0,8,2.769230769230769,0.9730085108210399,0
6,10.666666666666666,5.120763831912406,3.8333333333333335,2.9107081994288304,5,19,0,8,3.6666666666666665,1.4907119849998598,0
8,8.625,5.677532474587882,3.125,2.368411915187052,1,17,0,8,2.875,1.5360257159305635,0
14,8.571428571428571,5.164636423578634,6.214285714285714,2.90759034814966,1,19,0,9,3.5714285714285716,1.2936264483053452,0
6,8.0,5.802298395176403,7.166666666666667,1.7716909687891083,1,15,4,9,2.6666666666666665,1.699673171197595,0
12,10.333333333333334,4.533823502911814,4.333333333333333,2.173067468400883,4,17,1,7,2.75,1.8314384146529925,0
13,11.076923076923077,5.180756381686996,3.4615384615384617,1.9851519847021446,4,19,1,8,2.769230769230769,1.6711969986461868,0
10,10.7,4.243819034784589,5.0,1.7320508075688772,3,17,3,8,3.0,1.7320508075688772,0
10,11.4,5.141984052872977,4.5,2.4596747752497685,3,18,0,7,2.9,1.5132745950421556,0
9,11.0,4.760952285695233,3.4444444444444446,2.1140330656044943,2,16,0,8,3.111111111111111,1.4487116456005886,0
8,12.0,5.0,4.5,1.8708286933869707,4,18,2,8,1.875,1.165922381636102,0
6,11.333333333333334,6.289320754704403,3.6666666666666665,2.560381915956203,1,18,1,9,3.3333333333333335,1.699673171197595,0
5,8.4,5.6780278266313555,5.4,4.029888335921977,2,16,0,9,2.8,1.32664991614216,0
6,10.666666666666666,6.847546194724712,4.0,3.7416573867739413,1,19,0,9,3.1666666666666665,1.2133516482134197,0
13,10.384615384615385,5.745077646103951,4.461538461538462,3.1772117581635975,1,19,0,9,3.3076923076923075,1.2015768732164085,0
9,7.888888888888889,3.314763086705844,4.222222222222222,2.8196838978776713,1,13,1,8,3.3333333333333335,1.4142135623730951,0
15,10.0,5.585696017507576,5.333333333333333,2.6499475885802384,1,19,1,9,2.7333333333333334,1.2892719737209144,0
10,7.6,4.983974317750845,4.4,2.4166091947189146,1,17,0,8,3.3,1.2688577540449522,0
5,8.4,6.343500610861482,7.0,0.6324555320336759,1,17,6,8,2.8,1.16619037896906,0
11,9.363636363636363,4.140108195176618,4.2727272727272725,2.525898907172692,1,15,0,8,3.5454545454545454,1.4373989364401722,0
14,8.285714285714286,6.13454587245254,4.357142857142857,2.9180997451164994,1,18,0,8,2.5,1.4516001023501126,0
7,14.571428571428571,4.2378277069118075,2.5714285714285716,2.498979383505129,6,19,0,8,2.7142857142857144,1.0301575072754257,0
4,8.5,4.716990566028302,6.0,2.1213203435596424,4,16,4,9,3.25,1.7853571071357126,0
13,9.307692307692308,5.901559316558965,5.923076923076923,2.400690236050344,1,19,3,9,2.769230769230769,1.4756404687116058,0
10,9.4,6.2,4.6,2.5377155080899043,1,18,1,8,2.7,1.2688577540449522,0
3,13.666666666666666,3.2998316455372216,1.0,1.4142135623730951,10,18,0,3,3.6666666666666665,0.9428090415820634,0
6,8.333333333333334,5.312459150169742,2.1666666666666665,1.3437096247164249,3,18,0,4,2.8333333333333335,1.4624940645653537,0
9,11.0,3.681787005729087,4.111111111111111,2.5141574442188355,2,15,0,9,2.111111111111111,1.286204100310025,0
4,11.25,7.189401922274203,4.25,2.680951323690902,1,18,0,7,2.75,1.7853571071357126,0
6,7.833333333333333,3.287180487219337,4.0,3.366501646120693,2,11,1,9,2.8333333333333335,1.674979270186815,0
10,8.9,5.48543526076099,4.1,2.467792535850613,1,16,1,9,3.0,1.4142135623730951,0
12,6.833333333333333,3.8693955887479667,5.166666666666667,3.0230595245361758,2,15,0,9,2.75,1.479019945774904,0
3,7.333333333333333,3.2998316455372216,3.6666666666666665,2.0548046676563256,3,11,1,6,1.6666666666666667,0.9428090415820634,0
13,9.384615384615385,5.890519913562046,4.0,3.012793235010175,1,18,0,9,3.3846153846153846,0.923076923076923,0
13,11.461538461538462,5.047701451237821,4.153846153846154,3.1827939793195696,2,17,0,9,2.923076923076923,1.6853001769389728,0
15,8.8,5.1406873729752,4.8,3.467948480970654,1,16,0,9,3.0,1.632993161855452,0
15,11.2,5.564171097297422,4.266666666666667,2.7194770739161522,1,19,1,9,2.3333333333333335,1.2995725793078619,0
14,9.214285714285714,4.945106837334565,4.071428571428571,3.08137923001757,2,17,0,9,2.857142857142857,1.1866605518454392,0
4,10.75,3.5619517121937516,5.5,2.0615528128088303,6,16,3,8,2.25,0.82915619758885,0
8,10.0,5.634713834792322,4.25,1.984313483298443,4,19,2,8,2.75,1.299038105676658,0
12,8.916666666666666,4.050891534245544,4.25,2.6496855159307744,5,18,0,8,3.4166666666666665,1.3202482931462383,0
3,13.666666666666666,4.4969125210773475,4.333333333333333,1.699673171197595,8,19,2,6,1.0,0.0,0
9,10.444444444444445,4.348974620173539,3.7777777777777777,3.456966485800899,6,19,0,9,2.888888888888889,1.0999438818457405,0
8,15.125,4.88460592064498,4.25,1.984313483298443,3,19,2,9,3.125,1.3635890143294642,0
11,7.363636363636363,6.034337009191305,3.4545454545454546,3.394209945926267,1,19,0,9,3.1818181818181817,1.4024771473219555,0
9,11.0,6.0,6.555555555555555,2.499382639822665,1,19,3,9,3.2222222222222223,1.227262335243029,0
11,11.272727272727273,5.046887593375277,5.454545454545454,2.709029895591153,5,19,0,8,2.5454545454545454,1.233150906022776,0
9,12.444444444444445,5.539978161030182,4.333333333333333,2.70801280154532,3,18,0,7,2.7777777777777777,1.3966450099973928,0
12,9.75,3.918439315169582,4.083333333333333,2.0190069065976193,3,15,1,8,3.25,1.299038105676658,0
5,10.8,3.4871191548325386,4.8,3.655133376499413,5,15,0,9,3.0,1.4142135623730951,0
13,10.923076923076923,5.608531118017903,4.0,2.9871519752227074,3,19,0,9,2.5384615384615383,1.336780553614059,0
4,11.75,4.968651728587948,2.0,2.345207879911715,4,17,0,6,1.75,0.82915619758885,0
13,9.076923076923077,5.6495273929164735,4.0,3.088439984597651,1,18,0,9,3.076923076923077,1.4915938022819473,0
15,9.866666666666667,5.264556539306569,5.333333333333333,2.7243755655603397,3,19,1,9,3.1333333333333333,1.4996295838935991,0
9,10.0,5.228129047119374,4.777777777777778,3.2923405311175675,1,17,0,9,2.5555555555555554,1.5713484026367723,0
14,9.357142857142858,5.163154391000344,3.142857142857143,2.3861847269271523,1,18,0,9,3.2142857142857144,1.4232042032265197,0
6,8.0,5.656854249492381,5.833333333333333,1.5723301886761007,1,19,3,8,2.1666666666666665,1.0671873729054748,0
10,9.6,4.903060268852506,4.5,3.0083217912982647,1,17,0,9,2.3,1.3453624047073711,0
14,10.928571428571429,4.113814457137694,5.0,3.1847852585154217,5,19,0,9,2.857142857142857,1.1866605518454392,0
8,11.0,5.196152422706632,4.125,2.7585095613392387,3,19,0,9,3.375,1.4086784586980805,0
10,4.2,3.5721142198983507,4.3,2.9342801502242417,1,12,0,9,2.3,1.4177446878757827,0
9,8.666666666666666,4.876246279442598,6.0,2.8674417556808756,3,15,0,9,3.6666666666666665,1.4907119849998598,0
9,11.11111111111111,6.48835614251397,5.111111111111111,2.3306863292670035,1,18,1,9,4.111111111111111,0.9938079899999066,0
7,9.714285714285714,6.0877930721892906,4.142857142857143,0.8329931278350429,3,19,3,5,3.2857142857142856,1.3850513878332367,0
11,11.727272727272727,5.8167611901986875,3.909090909090909,2.906248611481051,4,19,0,9,3.0,1.7580981459830651,0
15,12.8,3.673327283721576,4.333333333333333,3.025814858109391,7,19,0,9,2.7333333333333334,1.339983416149452,0
13,8.76923076923077,6.153846153846154,3.769230769230769,3.2617561610944907,1,19,0,9,3.076923076923077,1.4390989949130544,0
5,5.2,4.4,4.4,3.2619012860600183,1,11,0,9,3.8,1.16619037896906,0
5,12.4,2.727636339397171,3.8,2.315167380558045,9,16,1,6,3.2,0.7483314773547882,0
12,9.333333333333334,4.6785562825394,5.0,2.70801280154532,1,18,0,9,2.75,1.479019945774904,0
4,7.75,6.6473679001541655,2.75,2.0463381929681126,2,19,1,6,2.5,1.118033988749895,0
6,12.0,3.7859388972001824,4.833333333333333,3.7155828016013257,8,19,0,9,2.5,0.9574271077563381,0
6,5.333333333333333,5.312459150169743,6.833333333333333,2.6718699236468995,1,17,1,9,2.8333333333333335,1.3437096247164249,0
10,12.4,3.7469987990390385,3.7,3.551056180912941,6,17,0,9,3.3,1.345362404707371,0
9,12.0,6.815016100086957,4.777777777777778,2.484519974999766,2,19,1,8,3.2222222222222223,1.547598697464902,0
14,9.571428571428571,5.876275371772324,3.5,2.745125550082234,1,19,0,9,3.642857142857143,1.3942300925673667,0
7,9.714285714285714,6.385570468179146,4.285714285714286,3.4522988495984492,1,18,0,9,2.857142857142857,1.8844151368961313,0
13,12.538461538461538,4.235661507057293,5.461538461538462,2.8720238003991487,3,18,1,9,2.769230769230769,1.3674145257408596,0
9,9.444444444444445,4.2192972324550055,3.888888888888889,3.177855476905576,2,17,0,9,2.3333333333333335,1.5634719199411433,0
4,5.25,6.796138609534093,5.25,1.7853571071357126,1,17,3,7,2.75,0.82915619758885,0
4,14.75,3.6314597615834874,6.75,1.479019945774904,9,19,5,9,1.5,0.8660254037844386,0
14,10.142857142857142,5.938459911664721,5.5,2.6659225152173605,1,18,1,9,3.2142857142857144,1.4232042032265197,0
9,10.11111111111111,6.244009474767608,6.333333333333333,2.309401076758503,2,18,2,9,3.111111111111111,1.7284832429004495,0
6,9.0,6.2182527020592095,4.833333333333333,3.131382371342656,1,17,0,9,2.3333333333333335,0.7453559924999298,0
7,9.0,4.810702354423639,6.714285714285714,1.6659862556700857,3,18,4,9,3.0,1.5118578920369088,0
9,9.88888888888889,4.6772367066331535,4.666666666666667,2.9814239699997196,3,19,0,9,2.6666666666666665,1.763834207376394,0
8,9.125,3.887077951366553,2.75,3.7332961307670196,2,16,0,9,3.375,1.4947825928876748,0
6,9.666666666666666,5.3437398472938,5.666666666666667,2.3570226039551585,2,19,2,9,3.3333333333333335,1.4907119849998598,0
14,9.642857142857142,7.207210108705061,4.428571428571429,2.718042512920064,1,19,0,9,3.4285714285714284,1.3477115902938006,0
8,10.0,5.431390245600108,5.25,2.537222891273055,2,17,1,9,3.25,1.479019945774904,0
11,9.181818181818182,5.3397000565776045,4.363636363636363,3.0828772650569403,2,16,0,9,4.090909090909091,1.1642044068059725,0
7,11.428571428571429,5.2333311668612,3.857142857142857,3.3986792152486625,2,18,0,9,3.857142857142857,0.8329931278350429,0
13,13.76923076923077,5.1613034452973094,4.846153846153846,2.475919529143243,3,19,2,9,3.1538461538461537,1.2917581249035897,0
3,9.333333333333334,6.128258770283412,3.6666666666666665,2.494438257849294,2,17,1,7,3.6666666666666665,0.9428090415820634,0
10,6.4,5.4808758424178885,4.6,3.4409301068170506,1,17,0,9,2.5,1.5652475842498528,0
5,13.6,3.7735924528226414,6.6,1.9595917942265424,9,19,3,9,3.0,1.2649110640673518,0
4,9.75,5.673402858955108,3.5,1.6583123951777,2,18,1,5,2.75,1.479019945774904,0
12,10.416666666666666,6.343741447722752,6.0,2.70801280154532,1,19,1,9,2.6666666666666665,1.4337208778404378,0
5,12.4,2.65329983228432,5.6,3.0724582991474434,8,15,0,9,2.2,1.16619037896906,0
9,11.666666666666666,4.96655480858378,3.3333333333333335,1.7638342073763937,4,18,0,6,3.0,1.247219128924647,0
6,7.833333333333333,6.914156170897181,5.0,1.632993161855452,1,18,3,7,3.3333333333333335,1.1055415967851334,0
6,12.0,6.377042156569663,7.0,0.5773502691896257,1,18,6,8,3.8333333333333335,0.6871842709362768,0
10,8.5,5.5,3.5,2.4596747752497685,1,19,0,7,3.2,1.1661903789690602,0
14,9.714285714285714,5.443588252359328,4.571428571428571,2.5274008589934476,1,19,1,9,2.7142857142857144,1.385051387833237,0
10,9.6,6.135144660071187,5.9,2.7,1,19,1,9,3.0,1.6733200530681511,0
3,14.333333333333334,0.4714045207910317,0.6666666666666666,0.9428090415820634,14,15,0,2,2.3333333333333335,1.247219128924647,0
3,16.666666666666668,1.699673171197595,2.0,1.632993161855452,15,19,0,4,4.0,0.816496580927726,0
10,10.6,5.295280917949491,3.4,2.764054992217051,3,17,0,8,3.0,1.5491933384829668,0
13,11.23076923076923,4.405483404085032,4.461538461538462,2.2400338120863137,4,18,0,7,2.769230769230769,1.2498520622516862,0
4,9.5,6.34428877022476,2.0,2.0,1,17,0,4,2.75,1.299038105676658,0
6,7.333333333333333,7.086763875156433,3.3333333333333335,3.197221015541813,1,19,0,9,3.1666666666666665,1.2133516482134197,0
13,12.076923076923077,4.4800676241726265,4.538461538461538,2.619905594757908,2,19,0,9,3.3846153846153846,1.3888823142513684,0
5,8.2,4.308131845707603,3.4,2.727636339397171,3,15,0,7,3.6,1.4966629547095764,0
6,8.5,4.958158260214505,4.166666666666667,2.4776781245530843,2,14,2,8,2.8333333333333335,1.462494064565354,0
3,16.666666666666668,2.6246692913372702,3.6666666666666665,3.7712361663282534,13,19,1,9,1.3333333333333333,0.4714045207910317,0
8,8.625,4.794202227691277,5.75,2.222048604328897,2,19,1,8,3.0,1.5811388300841898,0
9,9.88888888888889,5.043024763515652,5.111111111111111,2.282515398241571,1,16,2,9,3.5555555555555554,1.2570787221094177,0
8,9.125,5.71046189025021,4.125,2.4206145913796355,2,17,1,8,3.125,1.3635890143294642,0
9,7.666666666666667,2.4037008503093262,6.222222222222222,2.096440251568134,4,11,2,9,2.5555555555555554,1.2570787221094177,0
7,8.571428571428571,4.531071864901059,6.714285714285714,2.0503857277724746,4,16,3,9,3.0,1.3093073414159542,1
13,10.615384615384615,4.844321998102704,4.153846153846154,2.2479444917234552,2,17,1,8,2.3076923076923075,1.4876215081395165,1
7,7.857142857142857,2.747912008810192,2.7142857142857144,3.1036515689143473,5,14,0,8,3.142857142857143,1.5518257844571737,1
8,12.875,3.822221212855164,4.25,3.344772040064913,4,18,1,9,2.625,1.2183492931011204,1
6,9.333333333333334,3.901566636906542,4.166666666666667,2.4776781245530843,3,15,0,7,2.1666666666666665,1.4624940645653537,1
3,13.0,2.160246899469287,5.333333333333333,3.0912061651652345,10,15,1,8,3.3333333333333335,0.4714045207910317,1
4,4.75,2.680951323690902,6.5,1.8027756377319946,2,9,4,9,2.75,1.479019945774904,1
12,8.083333333333334,5.880169120772709,4.75,2.0866640042581523,1,19,2,8,3.5,1.118033988749895,1
15,9.8,5.564171097297422,3.2666666666666666,2.6699979192667715,3,19,0,8,3.1333333333333333,1.14697670227235,1
12,9.916666666666666,6.396070842495588,4.166666666666667,2.7638539919628333,1,19,0,9,3.4166666666666665,1.1873172373979173,1
13,9.461538461538462,5.786129098181997,4.461538461538462,2.1345287577710166,1,19,2,8,3.076923076923077,1.327898192433236,1
9,12.333333333333334,5.055250296034367,3.5555555555555554,1.8324913891634047,5,19,0,7,2.7777777777777777,1.314684396244359,1
3,2.0,0.0,6.0,2.160246899469287,2,2,3,8,4.333333333333333,0.9428090415820634,1
4,11.25,0.4330127018922193,4.75,2.5860201081971503,11,12,2,9,4.25,1.299038105676658,1
14,11.928571428571429,4.431450676927457,4.714285714285714,2.249716535431946,5,18,1,9,2.9285714285714284,1.3868919884962572,1
7,14.714285714285714,4.681705602335412,4.857142857142857,3.270149469217028,4,18,0,9,3.0,0.9258200997725514,1
12,9.333333333333334,5.451809077932043,4.75,3.3695944365259547,1,17,0,9,3.3333333333333335,1.2472191289246473,1
4,9.25,5.356071321407137,5.25,2.165063509461097,2,17,2,8,3.25,1.479019945774904,1
14,11.857142857142858,5.409741779646139,5.857142857142857,2.799416848895061,1,18,1,9,2.7142857142857144,1.4846149779161806,1
9,8.11111111111111,4.7945442245314265,4.888888888888889,1.7284832429004493,1,14,2,8,2.6666666666666665,1.2472191289246473,1
8,10.625,5.242554243877692,5.625,3.276335605520289,5,19,0,9,2.5,1.4142135623730951,1
13,9.307692307692308,4.356862233386552,4.3076923076923075,2.365931769112261,4,17,0,8,3.3076923076923075,1.5876744185038687,1
9,8.555555555555555,4.323350324076382,4.666666666666667,2.70801280154532,1,14,1,9,3.0,1.4907119849998598,1
4,8.75,5.356071321407137,6.0,1.8708286933869707,2,14,4,9,1.75,0.4330127018922193,1
5,11.0,4.147288270665544,5.0,1.5491933384829668,4,17,2,6,4.0,0.6324555320336759,1
3,7.0,3.7416573867739413,0.6666666666666666,0.4714045207910317,3,12,0,1,3.0,1.4142135623730951,1
13,12.538461538461538,5.52776745329898,5.230769230769231,3.3547634595933116,4,19,0,9,3.230769230769231,1.3674145257408596,1
3,10.666666666666666,4.496912521077347,2.0,2.8284271247461903,7,17,0,6,4.666666666666667,0.4714045207910317,1
12,10.25,5.973901572674261,4.333333333333333,2.9814239699997196,1,18,0,9,3.25,1.1636866703140785,1
7,6.0,4.105745103771404,4.428571428571429,2.5555062599997593,1,15,0,7,3.0,1.6035674514745464,1
15,10.6,5.805744281887264,4.266666666666667,2.6699979192667715,3,18,0,9,3.2,1.2754084313139327,1
6,7.333333333333333,4.714045207910317,5.166666666666667,2.034425935955617,1,14,1,7,2.5,1.2583057392117916,1
3,12.333333333333334,6.79869268479038,4.0,2.449489742783178,3,19,1,7,2.3333333333333335,1.247219128924647,1
4,7.75,5.2141634036535525,4.25,2.5860201081971503,2,16,0,7,2.75,1.479019945774904,1
13,8.692307692307692,4.6967192376842295,5.076923076923077,2.463941135084149,1,16,0,9,2.769230769230769,1.0490908997681427,1
4,14.25,7.084313657652377,6.25,2.165063509461097,2,19,3,9,4.25,0.4330127018922193,1
10,10.8,5.670978751503131,3.5,2.29128784747792,1,18,0,7,3.4,1.2,1
3,6.333333333333333,5.436502143433364,3.3333333333333335,0.9428090415820634,2,14,2,4,1.6666666666666667,0.9428090415820634,1
12,8.916666666666666,6.738673624848011,4.416666666666667,2.7826346428439996,1,19,0,9,2.4166666666666665,1.4976833963009524,1
6,13.5,4.890466917040404,2.3333333333333335,2.285218200133681,3,17,0,7,2.6666666666666665,1.4907119849998598,1
13,12.0,4.332347027793453,4.076923076923077,3.4521239495872114,5,18,0,9,3.0,1.5191090506254998,1
10,10.8,3.627671429443411,4.7,3.195309061734091,5,15,1,9,2.7,1.2688577540449522,1
5,13.8,3.762977544445356,3.6,2.870540018881465,7,18,1,8,3.8,0.7483314773547882,1
4,13.0,6.164414002968976,4.0,2.449489742783178,5,19,2,8,2.25,1.0897247358851685,1
15,11.066666666666666,6.191032941996746,3.066666666666667,2.4890872936792627,1,19,0,9,3.3333333333333335,1.0749676997731399,1
8,9.5,6.689544080129826,5.375,2.7810744326608736,1,18,1,8,3.125,1.165922381636102,1
11,10.727272727272727,4.900666171615839,6.363636363636363,2.307014098263549,2,17,1,9,2.3636363636363638,1.067940011315521,1
8,7.25,3.799671038392666,5.75,2.436698586202241,4,14,1,9,3.625,1.4086784586980805,1
11,8.818181818181818,6.102431435213967,5.181818181818182,3.098920099828966,2,19,0,9,1.8181818181818181,0.9359663764533637,1
4,10.0,7.14142842854285,3.75,2.0463381929681126,1,17,2,7,3.5,1.6583123951777,1
6,8.666666666666666,6.420453428086074,5.0,2.7688746209726918,1,19,0,8,3.5,1.2583057392117916,1
11,11.818181818181818,5.701964283842444,3.3636363636363638,2.568081253059188,2,19,0,8,1.7272727272727273,0.9620913858416692,1
6,10.666666666666666,5.312459150169743,4.166666666666667,2.266911751455907,4,19,1,8,3.5,1.5,1
13,9.384615384615385,6.427566372077042,4.769230769230769,3.190221746665803,1,18,0,9,2.8461538461538463,1.4595127662315597,1
14,9.0,5.291502622129181,5.928571428571429,2.631248636627695,1,19,0,9,3.0,1.4142135623730951,1
11,9.363636363636363,5.050161604484054,3.909090909090909,2.778310325442932,1,18,0,8,3.5454545454545454,1.4373989364401722,1
14,11.285714285714286,5.283783431116266,5.214285714285714,2.30460940070024,2,19,2,9,3.2142857142857144,1.4232042032265197,1
14,10.285714285714286,3.730732816343027,3.357142857142857,2.9180997451164994,2,17,0,9,2.7857142857142856,1.5202711895566259,1
4,5.75,3.897114317029974,3.0,3.082207001484488,2,12,0,8,3.75,0.82915619758885,1
10,6.8,5.96322060635023,5.9,2.3000000000000003,1,19,2,9,2.8,1.4696938456699067,1
11,8.636363636363637,5.8971908146279475,6.181818181818182,2.757409252382382,1,19,1,9,3.272727272727273,1.1354541815269814,1
4,6.5,5.5901699437494745,3.75,3.344772040064913,1,15,0,8,3.75,1.6393596310755,1
8,8.0,5.07444578254611,5.0,3.24037034920393,1,17,0,9,2.625,1.3169567191065923,1
5,11.2,5.74108003776293,3.8,2.4819347291981715,1,17,0,7,2.4,1.019803902718557,1
15,7.933333333333334,4.654269246855216,4.266666666666667,2.792052212182923,1,17,1,9,2.3333333333333335,1.4452988925785866,1
9,11.666666666666666,4.521553322083512,4.888888888888889,2.7666443551086073,2,19,1,9,3.3333333333333335,1.2472191289246473,1
10,9.4,6.019966777316964,3.4,3.1368774282716245,2,18,0,9,3.1,1.2206555615733703,1
15,9.333333333333334,5.65292451352002,3.4,2.8000000000000003,2,19,0,9,3.2666666666666666,1.6519348924485155,1
6,9.833333333333334,5.398044913567215,3.8333333333333335,1.7716909687891083,2,19,1,6,3.5,0.5,1
9,11.444444444444445,5.209203630991574,6.555555555555555,1.892154040658489,3,19,3,9,4.333333333333333,0.6666666666666666,1
4,10.25,4.205650960315181,7.0,2.9154759474226504,4,15,2,9,1.25,0.4330127018922193,1
14,8.357142857142858,6.5857762624911445,4.214285714285714,3.027931199175235,1,18,0,9,2.5714285714285716,1.5452362609131383,1
12,9.666666666666666,4.870546398734152,4.916666666666667,2.7826346428439996,1,18,2,9,3.5,1.5545631755148024,1
6,13.833333333333334,4.844813951249544,2.8333333333333335,2.6718699236468995,5,19,0,7,2.6666666666666665,0.9428090415820634,1
